name,lat,lon,gmu_id
Cheyenne Rim Trail,40.9773888,-105.1479556,9
Cheyenne Rim Trail,40.9495342,-105.1002766,9
Plover Trail,40.9895969,-105.0569729,9
Sand Wash Trail,40.979421,-105.060206,9
Pronghorn Loop,40.9700437,-105.0544219,9
Besant Point Trail,40.357922,-105.2790183,20
Fisherman's Cove Trail,40.3668701,-105.2911552,20
Greyrock Meadow Trail,40.7038838,-105.3007803,191
Wintersteen Trail,40.7128043,-105.2889395,191
Wintersteen Trail,40.7094022,-105.2608621,191
Poudre Trail,40.5233877,-105.7492799,19
North Divide Trail 717A,39.0088405,-105.119066,511
Signal Mountain Trail,40.5626398,-105.5481448,19
Flowers Trail,40.5860461,-105.7342313,19
Hourglass Trail,40.5788219,-105.6569306,19
Emmaline Lake Trail,40.5538109,-105.6220666,19
Thunder Pass Trail,40.4820219,-105.8750453,171
Lake Agnes Trail,40.4870237,-105.9029393,171
Lower Boulevard,39.8881324,-105.7664885,28
Cottonwood Creek Trail,39.6061259,-104.846541,104
Windmill Creek Loop Trail,39.6140052,-104.8389456,104
Windmill Creek Loop Trail,39.613624,-104.8409026,104
Windmill Creek Loop Trail,39.6127468,-104.8346124,104
Highline Lake Trail,39.2721878,-108.8357414,30
Edge Cut Off Trail,39.3224088,-108.6706401,30
Divine,38.8708709,-106.9523002,55
Tony's,38.8758588,-106.9567706,55
Strand Hill Trail 556,38.8826742,-106.887866,55
Canal Trail 408,38.884667,-106.8950032,55
Teocalli Ridge Trail 557,38.9242013,-106.869254,55
Cherokee Trail,40.8888475,-105.4360918,191
Star View Meadows Road,40.7122232,-105.3462732,191
Cub Lake-Mill Creek Basin Trail,40.3407016,-105.6393408,20
Bierstadt Lake Trail,40.3261958,-105.6254826,20
Emerald Lake Trail,40.3102016,-105.6484805,20
Lake Haiyaha Trail,40.3075539,-105.6569367,20
Sky Pond Trail,40.2881113,-105.6568977,20
Elmer's Two Mile Bike Path Spur,40.0290059,-105.2597162,29
B-17 Crash Spur,40.6121938,-105.6346741,19
Mummy Pass Trail,40.518843,-105.7434285,20
Mirror Lake Trail,40.5286559,-105.6974724,20
Sandbeach Lake Trail,40.2189385,-105.5531312,20
Ouzel Lake Trail,40.2022061,-105.6143452,20
Ouzel Lake Trail,40.2009591,-105.6286308,20
Coulson Gulch Trail,40.2370496,-105.4124617,20
Button Rock Road,40.2292809,-105.4034926,20
Inlet Loop,40.2191894,-105.3897018,20
Swamp Creek Trail,40.7499638,-105.6755189,8
Rabbit Valley 8 Trail,39.1671086,-108.9751746,30
Desert Classic Trail,39.2964994,-108.6856249,30
BLM Route 2095,39.3003623,-108.6880206,30
Mesa Trail connector,39.9784392,-105.2832575,29
Bear Peak,39.9603932,-105.2951254,29
Animas River Trail System,37.2631369,-107.8815038,75
Horsehoe and Hackberry Trail,37.4084527,-109.0289212,72
Cutthroat Castle Trail,37.4443684,-108.9779228,72
Down Uppity Trail,39.315473,-108.6892205,30
Zippity Doo Da Trail,39.3185182,-108.7155139,30
Kessel Cutoff,39.3253677,-108.7019392,30
Straight English,39.3181707,-108.7052384,30
Moore Fun,39.1778989,-108.8333066,30
Mount Margaret Trail,40.7842198,-105.5430093,191
Columbine,40.8005044,-105.5563461,191
North Loop,40.8093334,-105.5334929,191
East Loop,40.805523,-105.529733,191
Frog Pond Trail,40.8040805,-105.5280341,191
Betasso Link Trail,40.0107477,-105.3359773,29
Canyon Loop,40.0214888,-105.3412041,29
Antelope Trail,40.223938,-105.3010629,20
Bitterbrush Trail,40.2148052,-105.2977528,20
Sage Trail,40.0817022,-105.2608683,29
Walker Ranch Loop,39.9416971,-105.3151424,29
Walker Ranch Loop,39.9415367,-105.315534,29
Walker Ranch,39.9386064,-105.3413202,29
Walker Ranch Loop,39.9471643,-105.3390838,29
Walker Ranch Loop,39.9514717,-105.3253757,29
Walker Ranch Loop,39.9347731,-105.3285111,29
Triceratops Trail,39.7430494,-105.2202489,38
Observatory,39.9471798,-105.5221495,29
Whoopp-Di-Doos,39.9484001,-105.5130429,29
Seven Bridges Trail,38.7876881,-104.9212739,59
Seven Bridges Trail,38.7864932,-104.9162743,59
Seven Bridges Trail,38.7887273,-104.9199432,59
Seven Bridges Trail,38.7888303,-104.9191389,59
Seven Bridges Trail,38.7879652,-104.9210272,59
Seven Bridges Trail,38.7882642,-104.9207966,59
Seven Bridges Trail,38.7868854,-104.9289368,59
Seven Bridges Trail,38.7875798,-104.9179587,59
Seven Bridges Trail,38.7864306,-104.9167209,59
Buckhorn Trail,38.7871335,-104.9142406,59
Warner Point Nature Trail,38.5646466,-107.7465825,64
Chatfie,39.5382136,-105.0978842,461
Chatfield Green,39.5431896,-105.1036893,461
Chatfield Green,39.5402711,-105.1022405,461
Adams Falls Loop,40.2367932,-105.7973447,18
East Inlet Trail,40.2376403,-105.785967,18
Return to Top,40.0322474,-105.2326236,29
Cedar Point Nature Trail,38.5767964,-107.7215417,64
Pulpit Rock Overlook 184 Yards,38.5648197,-107.7001016,64
Pulpit Rock Overlook 184 Yards,38.5650887,-107.7004861,64
Pulpit Rock Overlook 184 Yards,38.5652065,-107.6997712,64
Warner Route,38.5703557,-107.7544122,64
Painted Wall View Trail,38.5807836,-107.7172355,64
Button Rock Trail,40.2649147,-105.3695288,20
Rainbow Trail,38.4486065,-105.970421,86
Rainbow Trail,38.4619508,-106.0546147,86
Starvation Creek,38.3855845,-106.1986815,561
Captain Jacks Trail 667,38.8008053,-104.893545,59
Upper Sand Dunes Trail,38.5471698,-105.9776195,57
Pauli Trail,38.5513557,-105.9778507,57
Skull Trail,38.5038715,-106.0205328,86
Little Rainbow,38.5001109,-106.0053752,86
Dead Bird,38.5012341,-105.9830762,86
Racetrack,38.5041916,-105.9821382,86
Lost Trail,38.5038317,-105.986873,86
5541B Colorado Trail Gunnison Spur,38.7965782,-106.7149727,55
Dr. Park Bonus Trail 424.1A,38.7877635,-106.7218275,55
Doctor Park Trail,38.847333,-106.6384155,55
413 Matchless,38.8491372,-106.6402407,55
Matchless Trail,38.853169,-106.6534944,55
Trail 401,38.9855617,-107.0012794,55
Broken Boyfriend North,38.8491449,-106.1175379,49
Midland (1450),38.8309091,-106.0816946,49
Midland,38.8378244,-106.0280677,49
Agate Creek,38.4270275,-106.2754105,551
Douglas Fir Trail,38.9461879,-104.8929127,511
Mt. Shavano Trail,38.597571,-106.197644,56
Illinois Street Trail,39.7416977,-105.2153968,38
Walden Ponds,40.0455544,-105.1901276,29
Walden Ponds,40.0446029,-105.1845352,29
Lyons Trail,39.5826304,-105.1548014,391
Hogback Trail,39.5899895,-105.1653097,391
Manor House Trail,39.5882972,-105.1839272,391
Massey Draw Trail,39.5751838,-105.1703198,391
Ridge Trail,39.5841839,-105.157443,391
Coloraw Trail,39.5791213,-105.1760642,391
Kiln Trail,39.5890528,-105.1596266,391
Stove Prairie Trail,39.5915169,-105.1779979,391
Coloraw Trail,39.5868394,-105.1786955,391
Bear Creek Trail,38.8782983,-106.7460624,55
Bear Creek Trail 415,38.8547532,-106.7634798,55
Waterfall Cutoff Trail,38.8688286,-106.812537,55
Doubletop Trail,38.8807062,-106.8311942,55
Canyon Rim Trail,39.1031015,-108.7301826,40
The Crags Trail,38.8799675,-105.1097074,59
Ring the Peak Trail,38.8861553,-105.1255241,59
Loop Link Trail,40.0273151,-105.3446063,29
Benjamin Trail Loop,40.0314918,-105.3475989,29
Coyote Ridge Trail,40.4822051,-105.1353041,20
Coyote Ridge Nature Trail,40.4838879,-105.1326984,20
Coyote Ridge Nature Trail,40.4829867,-105.1331204,20
Power Line Trail,40.4848576,-105.2517992,20
Chapin Pass Trail,40.4356992,-105.7255841,20
Chapin Pass Trail - Lower Fork,40.4368934,-105.7120647,20
Wonderland Hill,40.0519789,-105.29831,29
Wonderland Hill,40.0486362,-105.2923982,29
Wonderland Hill,40.0486198,-105.2924692,29
Wonderland Hill,40.0541452,-105.299431,29
Wonderland Hill,40.0509792,-105.29563,29
Colorado Trail (Segment 11),39.0828077,-106.3045,48
Book Area Climbing Access,40.4028879,-105.5355347,20
Green's Creek,38.4754089,-106.2240774,561
Molly Lake Trail,40.7675779,-105.5927158,8
Box Hollow Trail,40.7584246,-105.5045485,8
Monarch Ridge Spur 1A Road,38.4913931,-106.3112962,551
Kebler Wagon Trail Spur,38.8556483,-107.0909014,55
Woods Walk,38.8731656,-106.9915489,55
Upper Lower,38.8944571,-107.0097534,55
Budd Trail,38.8904078,-107.0092762,55
Lower Loop Wide Path,38.8902346,-107.0058287,55
Midland (1450),38.830259,-106.084654,49
Black Canyon Trail,40.4412069,-105.5920472,20
Jug Dome Trail,40.4106057,-105.3817778,20
Combat Rock Trail,40.4410865,-105.3436361,20
East Inlet Trail,40.2276134,-105.7467726,18
East Inlet Trail,40.2311541,-105.7584698,18
Green Ridge Trail,40.2353253,-105.7701897,18
East Inlet Trail,40.2357344,-105.7718959,18
East Inlet Trail,40.2285096,-105.7380348,18
Green Ridge Trail,40.2261632,-105.7428613,18
East Inlet Trail,40.2354905,-105.7710422,18
East Inlet Trail,40.2268907,-105.7448097,18
East Inlet Trail,40.2321261,-105.7293349,18
East Inlet Trail,40.2333582,-105.7273398,18
East Inlet Trail,40.2334587,-105.7280018,18
East Inlet Trail,40.2330293,-105.728298,18
East Inlet Trail,40.2333305,-105.7267704,18
East Inlet Trail,40.2304801,-105.7189451,18
Green Ridge Trail,40.2332439,-105.7281345,18
East Inlet Trail,40.2325666,-105.7288076,18
East Inlet Trail,40.2309469,-105.7331931,18
East Inlet Trail,40.2315404,-105.7312714,18
East Inlet Trail,40.2335616,-105.7278989,18
East Inlet Trail,40.2335758,-105.7280572,18
Indian Trail,40.4892303,-105.4631484,20
Colorado Trail (Segment 15),38.4885552,-106.2735685,561
Sanctuary Trail,39.582618,-105.1178994,391
Hunter Loop,40.4336139,-105.1601506,20
Laughing Horse Loop,40.4387533,-105.1559104,20
Blue Sky Trail,40.4505055,-105.1536709,20
Hunter Loop,40.4317252,-105.1602041,20
Wild Loop,40.4137034,-105.1531271,20
Wild Loop,40.413489,-105.1530567,20
Continental Divide NST,37.4882908,-106.8039073,78
Access to Continental Divide NST,37.4936548,-106.8046448,76
CDNST - Colorado Trail 1776,38.2622266,-106.5443521,551
Continental Divide NST,38.2453569,-106.5567956,551
Book Climbing Access,40.4051973,-105.5351228,20
Left Book Climbing Access,40.4065165,-105.5360755,20
Lens Rock Climbing Access,40.4073391,-105.5382785,20
Book End Climbing Access,40.4064741,-105.5370272,20
"Bookmark, Left Book, Book End, Lens Rock Climbing Access",40.4050863,-105.5361032,20
Wild Loop,40.4126814,-105.1526857,20
Wild Loop,40.4120149,-105.1532696,20
M. Walter Pesman Trail,39.6427171,-105.5926912,39
Morrison Loop,40.410522,-105.1524314,20
Sliderock - Co.Trail,37.4497299,-107.9975012,74
Highline - Co.Trail,37.4780219,-108.0250859,74
Sharkstooth Trail,37.4537284,-108.0624853,73
Animas River Trail System,37.2686121,-107.886549,74
Animas River Trail System,37.2906522,-107.8705643,74
Sawmill,37.2542315,-107.8740608,75
Yampa River Core Trail,40.4549062,-106.8196844,131
Yampa River Core Trail,40.4505516,-106.8161802,131
Core Trail,40.4498852,-106.8157935,131
Yampa River Core Trail,40.4590319,-106.8236361,131
Yampa River Core Trail,40.4609477,-106.8263616,131
Yampa River Core Trail,40.4605327,-106.8277861,131
Pear Climbing Access,40.407683,-105.5400935,20
Timber Lake Trail,40.388301,-105.839151,18
South Tonahutu/Big Meadows/Onahu Creek,40.3148349,-105.8124624,18
Dry Creek Trail,39.5986971,-104.9380173,391
Wilcox Trail,40.5565777,-105.0151862,19
Coyote Ridge Trail,40.4801726,-105.1169455,20
Coyote Ridge Trail,40.4803001,-105.1170167,20
Tenney Court,40.587162,-105.0777901,19
Tunnel Lake Trail,38.670006,-106.4155943,56
Alpine Tunnel Trail,38.6459258,-106.4072129,551
Twin Owls Climbing Access West,40.4028068,-105.5195923,20
Twin Owls Climbing Access West,40.4036033,-105.5187269,20
Twin Owls Climbing Access West,40.4022417,-105.5197961,20
Twin Owls Climbing Access East,40.4027172,-105.5171962,20
West Willow Creek Path,39.5768728,-104.9010966,391
Wilcox Trail,40.554765,-105.0165158,19
Shrine Ridge Trail,39.5374917,-106.2508221,37
Batman/Checkerboard Rock Climbing Access,40.4034177,-105.526084,20
Descent from Batman Pinnacle,40.4056363,-105.5295465,20
Descent from Batman Pinnacle,40.4053524,-105.5296672,20
Two Brands Trail,39.5435728,-105.1123197,461
Chatfield Green,39.5418141,-105.1035885,461
Chatfield Trailmark Trail,39.5371224,-105.0905091,461
Plum Creek Nature Loop,39.5280426,-105.0416349,51
Plum Creek Trail,39.524513,-105.0435279,51
Nelson Loop,40.2248956,-105.3281831,20
Smoky Hill Trail,39.6409605,-104.8429452,104
Lake Haiyaha Trail,40.3037086,-105.6571061,20
Aspen Alley Trail,39.9498297,-105.5212739,29
Ridge Trail,40.5438503,-105.1331605,19
Lookout Trail,39.9475164,-105.5277878,29
Aspen Alley Trail,39.949447,-105.5069186,29
Hobbit 3,39.938519,-105.5266991,29
Lost Meadow Trail,39.9373393,-105.5371731,29
Hobbit 2,39.9412107,-105.5244724,29
Lenawee Trail,39.6122936,-105.8603089,37
Poblano Trail,38.5448313,-105.9932675,57
Hatch Trail,38.5446147,-105.9929908,57
Jalapeno Trail,38.5444089,-105.994574,57
South Saint Vrain Trail,40.0982145,-105.5013914,20
Wapiti Trail,40.1031093,-105.5352905,20
Castle Peak Trail,39.0140538,-106.8587707,43
Maroon Lake Trail,39.0982612,-106.9439713,43
North Fork Crystal River Trail,39.0710268,-107.0489863,43
Maroon-Snowmass Trail,39.1033049,-107.0015089,43
North Fork Cutoff Trail,39.0927613,-107.0600013,43
Maroon-Snowmass Trail,39.0884876,-106.9662046,43
Lower 4 O'Clock,39.4773992,-106.0570379,37
Chasm View Trail,38.5838425,-107.7097175,63
Gondola Ski Back-Parking Lot Access,39.4838509,-106.0490155,37
Snowflake Access,39.4793434,-106.0529819,37
Colorado River Trail,40.4451431,-105.8455599,18
Colorado River Trail,40.4465757,-105.8452505,18
Colorado River Trail,40.4400625,-105.8456632,18
Colorado River Trail,40.4256187,-105.8500911,18
Colorado River Trail,40.448986,-105.8462349,18
Colorado River Trail,40.441942,-105.8457302,18
Colorado River Trail,40.4352564,-105.8485384,18
Old Tenderfoot Mountain Trail,39.6334913,-106.0309483,37
Tungsten Loop,39.97762,-105.512568,29
Curecanti Creek Trail,38.4571327,-107.4187791,54
Levee Trail,39.9807113,-105.2358015,29
Gudy Gaskill Bridge,39.4002744,-105.1681462,51
Colorado Trail (Segment 2) 1776,39.3978869,-105.1773698,501
Mesa Trail,39.9785447,-105.2840168,29
Mesa Trail,39.9809702,-105.2845992,29
Mesa Trail,39.9757824,-105.2836806,29
Mesa Trail,39.9889233,-105.2856257,29
Mesa Trail,39.9855185,-105.2859204,29
Mesa Trail,39.9875275,-105.2857167,29
Sacred Cliffs,39.9778403,-105.3006145,29
Mesa Trail,39.9838747,-105.2866285,29
Mesa Trail,39.9694907,-105.2826903,29
Mesa Trail,39.9616875,-105.2813856,29
Mesa Trail,39.9731932,-105.2840148,29
Bear Canyon - NCAR,39.9747821,-105.2720413,29
Green Mountain West Ridge Trail,39.9823734,-105.3026979,29
Mesa Trail,39.9703782,-105.2835343,29
Mesa Trail,39.966994,-105.282172,29
Mesa Trail,39.986537,-105.2859829,29
N.C.A.R. Trail,39.9776768,-105.2834592,29
Colorado Trail (Segment 14),38.6977987,-106.1837422,56
Wellington Ditch Trail,37.7386178,-105.5049719,82
Shanahan - South Fork Trail,39.9631019,-105.2603549,29
Mesa Trail,39.952452,-105.2809562,29
Shanahan - North Fork Trail,39.9660882,-105.2652849,29
Mesa Trail,39.956176,-105.279932,29
South Trail,38.8433519,-106.1154161,49
Cache la Poudre Trail,40.4414125,-105.7872182,20
Lewis Creek Trail,38.2000181,-105.141718,69
Grays Torreys Saddle Trail,39.6357237,-105.818168,39
Foothills Parkway MUP,39.9872678,-105.2325474,29
Spruce Creek Trail,39.4270657,-106.0640765,37
Wheeler Trail,39.4454456,-106.0868064,37
Mohawk Lakes Trail,39.4215691,-106.0943028,37
Mayflower Lakes Trail,39.4228585,-106.0788738,37
Crystal Trail,39.4375566,-106.0982255,37
Hollowell Park Trail,40.3385645,-105.6129744,20
Prairie Trail,39.8156167,-104.8629424,104
Woodland Trail,39.8098404,-104.8565583,104
Coke Ovens Trail,39.0760885,-108.7257353,40
Devil's Kitchen Trail,39.0273916,-108.6305805,40
Monument Canyon Trail,39.0925285,-108.7148833,40
Otto's Trail,39.09674,-108.7305959,40
Serpent's Trail,39.0313666,-108.6384886,40
Ute Canyon Trail,39.0461492,-108.6873313,40
Summit County Recreational Pathway,39.5453332,-106.0407032,37
Black Ridge Trail,39.06856,-108.7364881,40
Valley Trail,40.2942375,-105.84198,18
Monarch Crest Trail,38.496429,-106.3319226,56
Walrod Gulch Cutoff Trail #418,38.8297903,-106.855726,55
Greenbelt Trail,39.6659398,-105.0824855,391
Greenbelt Alternate Ramp,39.6651322,-105.0916136,391
Greenbelt Trail,39.6652871,-105.0908322,391
Greenbelt Wetland Trail,39.6678486,-105.0873396,391
Greenbelt Trail,39.666577,-105.0881131,391
Greenbelt Trail,39.6643377,-105.0934034,391
Greenbelt Alternate Trail,39.6654322,-105.0917487,391
Greenbelt Wetland Trail,39.6676288,-105.0904003,391
Greenbelt Trail,39.665495,-105.100248,391
Greenbelt Trail,39.6645143,-105.1033029,391
Greenbelt Trail,39.6655508,-105.1006199,391
Greenbelt Trail,39.6634535,-105.1066628,391
Greenbelt Trail,39.6633173,-105.107419,391
Greenbelt Trail,39.6653355,-105.1013534,391
Greenbelt Alternate Trail,39.6652673,-105.091302,391
Greenbelt Alternate Trail,39.6656923,-105.0920876,391
Greenbelt Wetland Trail,39.6671299,-105.09085,391
Greenbelt Alternate Trail,39.6661848,-105.0932329,391
Greenbelt Wetland Trail,39.6660988,-105.0914494,391
Greenbelt Wetland Trail,39.6664136,-105.091125,391
Eastlake Nature Trail,39.9284062,-104.9528484,104
Eastlake Nature Trail,39.9289378,-104.9516345,104
Highland Park,39.9219918,-105.0555926,29
South Standley Lake Trails,39.8552893,-105.1348329,38
Parallel Trail,38.8297082,-104.8935186,59
Forrest Allen Overlook Trail,38.8284305,-104.8921295,59
Waterfall Trail,38.8315173,-104.896359,59
Mount Royal Trail,39.566655,-106.1066599,37
Masontown Trail,39.5636589,-106.0960222,37
Wheeler Trail,39.4972821,-106.1361268,37
Mt. Carbon Loop,39.6474241,-105.1516246,391
Mt. Carbon Loop,39.6484849,-105.1380288,391
Mt. Carbon Loop,39.6476408,-105.1395691,391
Mount Carbon Loop,39.6504667,-105.1341534,391
Mt. Carbon Loop,39.6467737,-105.1540705,391
Mt. Carbon Loop,39.6473247,-105.1445455,391
Greenbelt Trail,39.6666145,-105.084173,391
Colorado Trail (Segment 6),39.4190172,-105.7791894,500
Wanderer,39.4699668,-106.0693665,37
Mountain Pride,39.4571129,-105.9996577,37
Illinois Creek Low Trail,39.4723475,-106.03937,37
Illinois Creek Trail,39.4666299,-106.0330736,37
Southside Trail,39.4707549,-106.0389791,37
Rodeo Trail,39.473506,-106.0410986,37
Illinois Creek High Trail,39.4723015,-106.0394876,37
Blue River Trail,39.4649004,-106.0321483,37
Illinois Creek High Trail,39.4704988,-106.0374399,37
Illinois Creek High Trail,39.4719125,-106.0396534,37
Baker's Tank Trail,39.4534581,-106.0092183,37
Greenbelt Wetland Trail,39.6679271,-105.0878992,391
Greenbelt Wetland Trail,39.6678515,-105.0889869,391
Greenbelt Trail,39.6647877,-105.0919545,391
Greenbelt Trail,39.665103,-105.0913244,391
Greenbelt Trail,39.6654785,-105.0902019,391
Fossil Creek Park Trail,40.506379,-105.060004,20
Mesa Cortina Trail,39.6317335,-106.0970193,371
Gore Range Trail,39.5321015,-106.1783683,371
Gore Creek Trail,39.621515,-106.1929583,36
North Tenmile Trail,39.5750911,-106.1622258,371
North Tenmile Trail,39.577157,-106.1330645,371
Peak One Trail,39.546512,-106.11816,37
Peak One Trail,39.5574542,-106.1130696,37
Josie Heath Trail,39.9524811,-105.3392563,29
Meyer's Homestead Trail,39.9696324,-105.351583,29
Stone House Trail,39.659577,-105.1210962,391
Summit County Recreational Pathway,39.5324893,-106.0441769,37
Temple Trail,39.5685984,-106.0809616,37
Summit County Recreational Pathway,39.5429677,-106.0414355,37
Summit County Recreational Pathway,39.5200172,-106.047818,37
Summit County Recreational Pathway,39.5394048,-106.0426013,37
Summit County Recreational Pathway,39.525129,-106.046233,37
Summit County Recreational Pathway,39.5391753,-106.0426404,37
Little Bear,38.7282235,-104.8238896,59
Sundance Trail,38.7257001,-104.8222925,59
Argentine Pass Trail / Continental Divide National Scenic Trail,39.6158974,-105.7893745,37
Bear Creek Trail,39.6497965,-105.2834865,391
Bear Creek Trail,39.647691,-105.2834885,391
Bear Creek Trail,39.6561075,-105.278254,391
Bear Creek Trail,39.6533825,-105.281026,391
Kid's Meal Trail,39.0491688,-108.6044916,40
Clunker Conn,39.0464944,-108.5899167,40
Miramonte Trail,39.0482128,-108.5902859,40
Miramonte Trail,39.0490162,-108.5906719,40
North Fox Trail,40.4707964,-105.4616365,20
Old Elk Ridge Road,40.3275576,-105.3996608,20
Hell Canyon Spur A Road,40.3318548,-105.4125598,20
Saint Vrain Avenue Trail,40.3579235,-105.5076269,20
Homestead 728,39.3836081,-105.3306224,501
Raspberry Ridge / Blackjack,39.3849839,-105.3313225,501
